Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
12/15/2025,Cash,$0.421875,N/A,12/15/2025,12/31/2025,USD
09/15/2025,Cash,$0.421875,N/A,09/15/2025,09/30/2025,USD
06/13/2025,Cash,$0.421875,N/A,06/15/2025,06/30/2025,USD
03/14/2025,Cash,$0.421875,N/A,03/15/2025,03/31/2025,USD
12/13/2024,Cash,$0.421875,N/A,12/15/2024,12/31/2024,USD
09/13/2024,Cash,$0.421875,N/A,09/15/2024,09/30/2024,USD
06/14/2024,Cash,$0.421875,N/A,06/15/2024,07/01/2024,USD
03/14/2024,Cash,$0.421875,N/A,03/15/2024,04/01/2024,USD
12/14/2023,Cash,$0.421875,N/A,12/15/2023,01/02/2024,USD
09/14/2023,Cash,$0.421875,N/A,09/15/2023,10/02/2023,USD
06/14/2023,Cash,$0.421875,N/A,06/15/2023,06/30/2023,USD
03/14/2023,Cash,$0.421875,N/A,03/15/2023,03/31/2023,USD
12/14/2022,Cash,$0.421875,N/A,12/15/2022,12/31/2022,USD
09/14/2022,Cash,$0.421875,N/A,09/15/2022,09/30/2022,USD
06/14/2022,Cash,$0.421875,N/A,06/15/2022,06/30/2022,USD
03/14/2022,Cash,$0.421875,N/A,03/15/2022,03/31/2022,USD
12/14/2021,Cash,$0.421875,N/A,12/15/2021,12/31/2021,USD
09/14/2021,Cash,$0.421875,N/A,09/15/2021,09/30/2021,USD
06/14/2021,Cash,$0.4875,N/A,06/15/2021,06/30/2021,USD
