Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
11/14/2025,Cash,$0.55,10/23/2025,11/14/2025,12/01/2025,USD
08/15/2025,Cash,$0.55,07/24/2025,08/15/2025,09/02/2025,USD
05/15/2025,Cash,$0.55,04/24/2025,05/15/2025,06/02/2025,USD
02/14/2025,Cash,$0.55,01/23/2025,02/14/2025,03/03/2025,USD
11/15/2024,Cash,$0.55,10/24/2024,11/15/2024,12/02/2024,USD
08/15/2024,Cash,$0.53,07/25/2024,08/15/2024,09/03/2024,USD
05/14/2024,Cash,$0.53,04/25/2024,05/15/2024,06/03/2024,USD
02/14/2024,Cash,$0.53,01/25/2024,02/15/2024,03/01/2024,USD
11/14/2023,Cash,$0.53,10/26/2023,11/15/2023,12/01/2023,USD
08/14/2023,Cash,$0.53,07/27/2023,08/15/2023,09/01/2023,USD
05/12/2023,Cash,$0.53,04/27/2023,05/15/2023,06/01/2023,USD
